"Church Farm School Weather Station"
"9/1/21 12:00 AM : 1 Year"
"","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway"
"11/13/21 9:00 PM","29.51","70","29","37","67","6.0","39","40","39","68","30","35","6","W","3.0","13","W","35","39","34","0.00","0.00","0.00","0.535","0.000"
"11/13/21 9:30 PM","29.51","70","29","36","67","6.0","39","39","39","69","30","34","5","W","2.5","10","W","35","38","35","0.00","0.00","0.00","0.544","0.000"
"11/13/21 10:00 PM","29.52","70","28","36","66","5.9","39","39","39","69","29","34","5","WSW","2.5","11","W","35","38","34","0.00","0.00","0.00","0.548","0.000"
"11/13/21 10:30 PM","29.52","70","28","36","67","5.9","38","39","38","70","29","34","6","W","3.0","11","WSW","34","38","33","0.00","0.00","0.00","0.556","0.000"
"11/13/21 11:00 PM","29.52","71","28","36","67","5.9","38","38","38","70","29","34","4","W","2.0","10","W","35","37","34","0.00","0.00","0.00","0.562","0.000"
"11/13/21 11:30 PM","29.51","71","28","36","67","5.9","38","38","38","70","29","34","4","WSW","2.0","11","SW","35","38","35","0.00","0.00","0.00","0.560","0.000"
"11/14/21 12:00 AM","29.51","70","28","36","67","5.9","38","39","38","69","29","34","5","WSW","2.5","11","WSW","35","38","34","0.00","0.00","0.00","0.552","0.000"
"11/14/21 12:30 AM","29.51","70","27","35","67","5.8","38","39","38","70","29","34","5","WSW","2.5","12","W","34","37","34","0.00","0.00","0.00","0.562","0.000"
"11/14/21 1:00 AM","29.52","70","27","35","67","5.8","38","38","38","70","29","34","6","WSW","3.0","11","WSW","33","37","33","0.00","0.00","0.00","0.567","0.000"
"11/14/21 1:30 AM","29.52","71","27","35","67","5.8","37","38","37","72","29","33","5","WSW","2.5","9","W","33","37","33","0.00","0.00","0.00","0.577","0.000"
"11/14/21 2:00 AM","29.51","71","27","35","67","5.8","37","37","37","72","29","33","3","WSW","1.5","8","WSW","35","37","35","0.00","0.00","0.00","0.581","0.000"
"11/14/21 2:30 AM","29.52","71","27","35","68","5.8","37","37","37","73","29","33","3","WSW","1.5","8","WSW","35","36","34","0.00","0.00","0.00","0.588","0.000"
"11/14/21 3:00 AM","29.52","71","27","35","68","5.8","36","37","36","74","29","33","4","WSW","2.0","9","W","33","36","32","0.00","0.00","0.00","0.602","0.000"
"11/14/21 3:30 AM","29.53","71","26","34","68","5.6","35","36","35","76","28","32","2","W","1.0","6","W","34","35","34","0.00","0.00","0.00","0.621","0.000"
"11/14/21 4:00 AM","29.53","71","26","34","67","5.6","34","35","34","78","28","31","2","W","1.0","5","WSW","33","34","33","0.00","0.00","0.00","0.646","0.000"
"11/14/21 4:30 AM","29.54","71","26","34","67","5.6","34","34","33","79","29","32","2","W","1.0","7","W","34","34","33","0.00","0.00","0.00","0.637","0.000"
"11/14/21 5:00 AM","29.54","71","26","34","67","5.6","34","34","34","79","28","32","1","W","0.5","6","W","34","34","34","0.00","0.00","0.00","0.644","0.000"
"11/14/21 5:30 AM","29.55","71","26","34","67","5.6","33","34","33","80","28","31","2","WSW","1.0","7","W","33","33","32","0.00","0.00","0.00","0.658","0.000"
"11/14/21 6:00 AM","29.57","71","26","34","68","5.6","34","34","33","81","28","31","1","W","0.5","4","W","34","33","33","0.00","0.00","0.00","0.656","0.000"
"11/14/21 6:30 AM","29.58","71","26","34","68","5.6","34","34","33","82","29","31","1","W","0.5","3","W","34","33","33","0.00","0.00","0.00","0.654","0.000"
"11/14/21 7:00 AM","29.58","71","26","35","68","5.6","35","35","34","80","30","33","1","W","0.5","4","W","35","35","35","0.00","0.00","0.00","0.619","0.000"
"11/14/21 7:30 AM","29.58","71","26","35","68","5.6","37","37","35","76","30","34","2","W","1.0","7","W","36","37","36","0.00","0.00","0.00","0.583","0.000"
"11/14/21 8:00 AM","29.57","72","26","35","68","5.6","39","39","37","72","31","35","3","W","1.5","11","WSW","37","38","37","0.00","0.00","0.00","0.544","0.000"
"11/14/21 8:30 AM","29.57","71","26","35","68","5.6","40","40","39","71","32","36","3","W","1.5","12","WSW","39","40","38","0.00","0.00","0.00","0.510","0.000"
"11/14/21 9:00 AM","29.56","71","26","35","68","5.6","41","41","40","68","31","36","4","W","2.0","10","WSW","39","40","38","0.00","0.00","0.00","0.498","0.000"
"11/14/21 9:30 AM","29.55","71","26","35","68","5.6","42","42","41","65","31","36","5","WSW","2.5","13","WSW","39","41","38","0.00","0.00","0.00","0.481","0.000"
"11/14/21 10:00 AM","29.53","72","26","35","68","5.6","43","43","42","64","31","37","5","W","2.5","11","WNW","40","42","39","0.00","0.00","0.00","0.463","0.000"
"11/14/21 10:30 AM","29.51","72","26","35","68","5.6","43","43","42","64","31","37","4","W","2.0","11","W","40","42","40","0.00","0.00","0.00","0.465","0.000"
"11/14/21 11:00 AM","29.48","72","26","35","68","5.6","43","43","43","65","32","38","3","WSW","1.5","9","WSW","42","43","42","0.00","0.00","0.00","0.450","0.000"
"11/14/21 11:30 AM","29.47","71","26","35","68","5.6","44","44","43","62","32","37","3","SSW","1.5","9","WSW","43","43","42","0.00","0.00","0.00","0.442","0.000"
"11/14/21 12:00 PM","29.47","71","26","35","68","5.6","45","45","44","59","32","38","3","WSW","1.5","9","W","44","44","43","0.00","0.00","0.00","0.412","0.000"
"11/14/21 12:30 PM","29.46","72","26","35","68","5.6","45","45","44","60","32","38","5","WSW","2.5","14","W","42","44","41","0.00","0.00","0.00","0.425","0.000"
"11/14/21 1:00 PM","29.44","72","26","35","68","5.6","45","45","44","61","32","38","5","WSW","2.5","16","W","42","44","41","0.00","0.00","0.00","0.421","0.000"
"11/14/21 1:30 PM","29.43","71","26","35","68","5.6","45","45","45","58","31","38","5","SW","2.5","18","W","42","44","41","0.00","0.00","0.00","0.419","0.000"
"11/14/21 2:00 PM","29.42","71","26","35","68","5.6","45","45","45","58","31","37","5","SW","2.5","15","WSW","42","44","41","0.00","0.00","0.00","0.421","0.000"
"11/14/21 2:30 PM","29.42","71","26","35","68","5.6","45","45","44","59","31","38","5","WSW","2.5","14","W","42","44","41","0.00","0.00","0.00","0.425","0.000"
"11/14/21 3:00 PM","29.41","71","26","35","68","5.6","44","45","44","61","32","38","4","SW","2.0","11","WSW","42","44","42","0.00","0.00","0.00","0.431","0.000"
"11/14/21 3:30 PM","29.40","71","26","34","67","5.6","44","44","44","61","31","37","3","SW","1.5","11","SW","43","43","42","0.00","0.00","0.00","0.438","0.000"
"11/14/21 4:00 PM","29.40","71","26","34","68","5.6","44","44","44","61","31","37","3","SW","1.5","11","WSW","43","43","42","0.00","0.00","0.00","0.442","0.000"
"11/14/21 4:30 PM","29.40","71","26","35","68","5.6","44","44","44","62","32","38","3","SW","1.5","11","WSW","43","43","42","0.00","0.00","0.00","0.440","0.000"
"11/14/21 5:00 PM","29.41","71","26","34","67","5.6","44","44","44","62","32","37","2","WSW","1.0","9","WSW","44","43","43","0.00","0.00","0.00","0.442","0.000"
"11/14/21 5:30 PM","29.40","71","25","33","67","5.5","44","44","44","63","32","38","3","SW","1.5","11","W","43","43","42","0.00","0.00","0.00","0.444","0.000"
"11/14/21 6:00 PM","29.41","71","25","33","67","5.5","44","44","44","64","32","38","4","WSW","2.0","10","WSW","42","43","41","0.00","0.00","0.00","0.444","0.000"
"11/14/21 6:30 PM","29.41","71","26","34","68","5.6","42","44","42","74","35","38","7","WSW","3.5","18","WSW","38","42","38","0.00","0.00","0.00","0.471","0.000"
"11/14/21 7:00 PM","29.42","71","26","34","67","5.6","41","42","41","79","35","38","7","WSW","3.5","18","W","36","41","36","0.00","0.00","0.00","0.498","0.000"
"11/14/21 7:30 PM","29.42","71","26","34","67","5.6","40","41","40","84","35","38","8","WSW","4.0","19","W","34","40","34","0.00","0.00","0.00","0.525","0.000"
"11/14/21 8:00 PM","29.41","71","27","35","67","5.8","40","40","40","85","35","38","5","WSW","2.5","12","WSW","36","39","36","0.00","0.00","0.00","0.529","0.000"
"11/14/21 8:30 PM","29.39","71","27","35","68","5.8","39","40","39","86","35","37","2","WSW","1.0","9","SW","39","39","39","0.00","0.00","0.00","0.535","0.000"
"11/14/21 9:00 PM","29.38","71","27","35","68","5.8","39","39","39","87","36","38","1","SW","0.5","4","WSW","39","39","39","0.00","0.00","0.00","0.533","0.000"
"11/14/21 9:30 PM","29.38","71","27","35","67","5.8","40","40","39","87","36","38","1","SW","0.5","4","SW","40","39","39","0.00","0.00","0.00","0.529","0.000"
"11/14/21 10:00 PM","29.37","71","27","35","67","5.8","40","40","40","87","36","38","1","WSW","0.5","3","WSW","40","40","40","0.00","0.00","0.00","0.527","0.000"
"11/14/21 10:30 PM","29.36","71","27","35","68","5.8","40","40","40","87","36","38","0","","0.0","3","WSW","40","40","40","0.00","0.00","0.00","0.527","0.000"
"11/14/21 11:00 PM","29.35","71","28","36","68","5.9","39","40","39","88","36","37","0","","0.0","2","W","39","39","39","0.00","0.00","0.00","0.542","0.000"
"11/14/21 11:30 PM","29.35","71","28","36","68","5.9","39","39","39","88","35","37","1","W","0.5","2","W","39","39","39","0.00","0.00","0.00","0.548","0.000"
"11/15/21 12:00 AM","29.35","71","28","36","67","5.9","37","39","37","89","34","36","0","","0.0","2","W","37","37","37","0.00","0.00","0.00","0.577","0.000"
"11/15/21 12:30 AM","29.35","71","28","36","67","5.9","36","37","36","89","34","35","0","","0.0","4","NW","36","36","36","0.00","0.00","0.00","0.594","0.000"
"11/15/21 1:00 AM","29.34","71","28","36","67","5.9","36","36","36","90","34","35","0","","0.0","2","NW","36","36","36","0.00","0.00","0.00","0.594","0.000"
"11/15/21 1:30 AM","29.33","71","28","36","68","5.9","37","37","36","91","35","36","0","","0.0","2","NW","37","37","37","0.00","0.00","0.00","0.583","0.000"
"11/15/21 2:00 AM","29.32","71","28","36","68","5.9","38","38","37","92","35","37","0","","0.0","2","NW","38","37","37","0.00","0.00","0.00","0.573","0.000"
"11/15/21 2:30 AM","29.33","71","28","36","68","5.9","37","38","37","91","35","36","1","W","0.5","3","NW","37","37","37","0.00","0.00","0.00","0.577","0.000"
"11/15/21 3:00 AM","29.34","71","28","36","68","5.9","39","39","37","89","36","38","5","WSW","2.5","12","SW","36","39","36","0.00","0.00","0.00","0.535","0.000"
"11/15/21 3:30 AM","29.34","71","28","36","68","5.9","41","41","39","84","36","38","6","WSW","3.0","14","WSW","37","40","36","0.00","0.00","0.00","0.506","0.000"
"11/15/21 4:00 AM","29.34","71","28","36","68","5.9","41","41","41","79","35","38","5","W","2.5","13","WNW","38","41","38","0.00","0.00","0.00","0.492","0.000"
"11/15/21 4:30 AM","29.35","71","28","36","68","5.9","42","42","41","77","35","38","5","WNW","2.5","15","WSW","38","41","38","0.00","0.00","0.00","0.490","0.000"
"11/15/21 5:00 AM","29.37","71","28","36","68","5.9","41","42","41","74","33","37","6","WNW","3.0","16","WNW","37","41","37","0.00","0.00","0.00","0.498","0.000"
"11/15/21 5:30 AM","29.38","71","28","36","68","5.9","40","41","40","70","31","36","10","WNW","5.0","20","WNW","34","40","34","0.00","0.00","0.00","0.512","0.000"
"11/15/21 6:00 AM","29.40","71","27","35","68","5.8","40","40","40","71","31","36","8","NW","4.0","20","WNW","35","40","34","0.00","0.00","0.00","0.519","0.000"
"11/15/21 6:30 AM","29.41","71","27","35","67","5.8","40","40","40","71","32","36","6","W","3.0","15","WSW","36","40","35","0.00","0.00","0.00","0.517","0.000"
"11/15/21 7:00 AM","29.41","71","28","37","68","5.9","40","40","40","72","32","36","6","W","3.0","15","W","36","40","36","0.00","0.00","0.00","0.515","0.000"
"11/15/21 7:30 AM","29.41","71","28","37","68","5.9","41","41","40","70","32","37","7","WNW","3.5","19","W","36","40","36","0.00","0.00","0.00","0.498","0.000"
"11/15/21 8:00 AM","29.43","71","28","36","68","5.9","42","42","41","69","32","37","8","W","4.0","24","W","36","41","36","0.00","0.00","0.00","0.488","0.000"
"11/15/21 8:30 AM","29.44","72","28","37","69","5.9","43","43","42","68","33","38","8","NW","4.0","19","WNW","38","42","37","0.00","0.00","0.00","0.465","0.000"
"11/15/21 9:00 AM","29.45","71","28","36","68","5.9","44","44","43","66","33","38","9","NW","4.5","21","WNW","39","43","38","0.00","0.00","0.00","0.438","0.000"
"11/15/21 9:33 AM","29.45","72","28","37","69","5.8","44","45","44","64","33","38","11","WNW","5.5","30","WNW","38","44","38","0.00","0.00","0.00","0.429","0.000"
"11/15/21 10:00 AM","29.45","72","28","37","68","5.9","45","45","44","64","33","39","14","NW","7.0","28","NNW","38","44","37","0.00","0.00","0.00","0.421","0.000"
"11/15/21 10:30 AM","29.45","72","28","37","69","5.8","45","45","44","65","34","39","13","NW","6.5","23","NW","39","45","38","0.00","0.00","0.00","0.410","0.000"
"11/15/21 11:00 AM","29.45","71","28","36","68","5.9","45","45","45","65","34","39","14","NW","7.0","33","N","38","45","38","0.01","0.00","0.00","0.408","0.000"
"11/15/21 11:30 AM","29.46","72","28","37","69","5.9","46","46","45","65","34","40","12","NW","6.0","25","WNW","39","45","38","0.00","0.00","0.00","0.406","0.000"
"11/15/21 12:00 PM","29.46","71","28","36","68","5.9","46","46","45","64","34","39","11","NW","5.5","24","WNW","40","45","39","0.00","0.00","0.00","0.404","0.000"
"11/15/21 12:30 PM","29.46","71","28","36","68","5.9","46","46","46","62","33","39","11","NW","5.5","24","NNW","40","45","39","0.00","0.00","0.00","0.402","0.000"
"11/15/21 1:00 PM","29.48","71","28","37","68","5.9","46","46","46","62","34","39","12","NW","6.0","27","NW","40","45","39","0.00","0.00","0.00","0.398","0.000"
"11/15/21 1:30 PM","29.49","71","27","35","68","5.8","46","46","46","59","32","38","13","NW","6.5","27","NW","39","45","38","0.00","0.00","0.00","0.402","0.000"
"11/15/21 2:00 PM","29.50","71","27","35","67","5.8","46","46","46","62","33","39","11","NW","5.5","25","NNE","40","45","39","0.00","0.00","0.00","0.406","0.000"
"11/15/21 2:30 PM","29.51","71","27","35","67","5.8","45","46","45","60","32","38","10","NW","5.0","25","NNW","40","45","39","0.00","0.00","0.00","0.408","0.000"
"11/15/21 3:00 PM","29.53","71","27","35","67","5.8","45","45","45","60","32","38","11","NW","5.5","25","NNW","39","44","38","0.00","0.00","0.00","0.421","0.000"
"11/15/21 3:30 PM","29.55","71","27","35","67","5.8","44","45","44","59","30","37","11","NW","5.5","22","NW","37","43","37","0.00","0.00","0.00","0.446","0.000"
"11/15/21 4:00 PM","29.56","70","27","35","67","5.8","43","44","43","58","29","36","8","WNW","4.0","22","WNW","38","42","37","0.00","0.00","0.00","0.465","0.000"
"11/15/21 4:30 PM","29.57","71","26","34","67","5.6","42","43","42","59","29","35","10","WNW","5.0","21","NW","36","41","35","0.00","0.00","0.00","0.475","0.000"
"11/15/21 5:00 PM","29.58","71","26","34","67","5.6","41","42","41","61","29","35","5","W","2.5","12","NNW","38","40","37","0.00","0.00","0.00","0.496","0.000"
"11/15/21 5:30 PM","29.60","70","26","34","66","5.6","41","41","41","59","28","35","6","W","3.0","15","W","37","40","36","0.00","0.00","0.00","0.498","0.000"
"11/15/21 6:00 PM","29.61","71","25","33","67","5.5","40","41","40","60","28","34","6","W","3.0","14","WNW","36","40","35","0.00","0.00","0.00","0.512","0.000"
"11/15/21 6:30 PM","29.62","71","25","33","67","5.5","40","40","40","62","28","34","6","W","3.0","16","WNW","36","39","35","0.00","0.00","0.00","0.525","0.000"
"11/15/21 7:00 PM","29.62","71","25","33","67","5.5","39","40","39","62","27","34","6","W","3.0","16","W","35","39","34","0.00","0.00","0.00","0.533","0.000"
"11/15/21 7:30 PM","29.63","70","25","33","66","5.5","39","40","39","62","27","34","6","W","3.0","15","WNW","35","39","34","0.00","0.00","0.00","0.533","0.000"
"11/15/21 8:00 PM","29.64","70","25","33","66","5.5","40","40","39","61","27","34","8","WNW","4.0","17","NW","34","39","33","0.00","0.00","0.00","0.531","0.000"
"11/15/21 8:30 PM","29.64","71","24","32","67","5.3","38","40","38","63","27","33","5","W","2.5","12","WSW","35","38","34","0.00","0.00","0.00","0.554","0.000"
"11/15/21 9:00 PM","29.65","71","24","32","67","5.3","38","38","38","65","27","33","4","W","2.0","8","W","34","37","34","0.00","0.00","0.00","0.573","0.000"
"11/15/21 9:30 PM","29.65","71","24","32","67","5.3","37","38","37","66","27","32","5","WSW","2.5","11","WSW","33","37","33","0.00","0.00","0.00","0.579","0.000"
"11/15/21 10:00 PM","29.65","70","24","32","66","5.3","37","37","37","66","26","32","4","W","2.0","11","W","34","36","33","0.00","0.00","0.00","0.588","0.000"
"11/15/21 10:30 PM","29.66","70","24","32","66","5.3","37","37","36","67","27","32","5","W","2.5","13","WSW","32","36","32","0.00","0.00","0.00","0.592","0.000"
"11/15/21 11:00 PM","29.66","71","24","32","67","5.3","36","37","36","68","26","31","4","W","2.0","11","W","32","35","32","0.00","0.00","0.00","0.610","0.000"
"11/15/21 11:30 PM","29.65","71","24","32","67","5.3","35","36","35","68","26","31","3","W","1.5","8","W","33","35","32","0.00","0.00","0.00","0.619","0.000"
"11/16/21 12:00 AM","29.66","71","23","31","67","5.1","35","35","35","69","26","31","2","WSW","1.0","7","SW","34","34","34","0.00","0.00","0.00","0.625","0.000"
"11/16/21 12:30 AM","29.66","71","23","31","67","5.1","35","35","35","70","26","31","2","W","1.0","5","WSW","34","34","34","0.00","0.00","0.00","0.629","0.000"
"11/16/21 1:00 AM","29.67","71","23","31","67","5.1","34","35","34","71","26","31","2","W","1.0","6","W","33","34","33","0.00","0.00","0.00","0.640","0.000"
"11/16/21 1:30 AM","29.67","70","23","31","66","5.1","34","34","34","71","26","31","2","WSW","1.0","7","W","34","34","33","0.00","0.00","0.00","0.637","0.000"
"11/16/21 2:00 AM","29.67","70","23","31","66","5.1","34","35","34","72","26","31","2","W","1.0","7","WSW","33","34","33","0.00","0.00","0.00","0.644","0.000"
"11/16/21 2:30 AM","29.68","71","23","31","67","5.1","34","34","34","73","26","31","2","WSW","1.0","6","W","33","33","33","0.00","0.00","0.00","0.648","0.000"
"11/16/21 3:00 AM","29.69","71","23","31","67","5.1","34","34","33","74","26","30","2","W","1.0","6","W","33","33","32","0.00","0.00","0.00","0.656","0.000"
"11/16/21 3:30 AM","29.69","71","23","31","67","5.1","33","34","33","74","26","30","3","WSW","1.5","8","WSW","31","33","30","0.00","0.00","0.00","0.658","0.000"
"11/16/21 4:00 AM","29.70","71","23","31","67","5.1","34","34","33","75","27","31","3","WSW","1.5","8","W","31","33","31","0.00","0.00","0.00","0.654","0.000"
"11/16/21 4:30 AM","29.71","71","23","31","67","5.1","33","34","33","77","26","30","3","WSW","1.5","6","W","30","32","30","0.00","0.00","0.00","0.675","0.000"
"11/16/21 5:00 AM","29.72","71","23","31","67","5.1","33","33","33","77","27","31","3","WSW","1.5","9","WSW","31","33","30","0.00","0.00","0.00","0.660","0.000"
"11/16/21 5:30 AM","29.73","71","23","31","67","5.1","33","33","33","77","27","30","4","WSW","2.0","8","WSW","29","33","29","0.00","0.00","0.00","0.665","0.000"
"11/16/21 6:00 AM","29.74","71","23","31","67","5.1","34","34","33","76","27","31","4","WSW","2.0","8","W","31","34","30","0.00","0.00","0.00","0.642","0.000"
